pl_name,pl_rade,pl_bmasse,pl_orbper,st_teff
"Kepler-1333 b",2.46000000,,109.64718420000,5649.00
"Kepler-600 b",2.81000000,,23.67517607000,5302.00
"Kepler-612 b",2.42000000,,3.72215641300,5618.00
"Kepler-251 c",3.60000000,,16.51395000000,5870.00
"Kepler-1606 b",1.98000000,,196.43522400000,5536.00
"Kepler-11 d",3.30000000,6.80000000,22.68700000000,
"K2-33 b",5.04000000,1175.97100000,5.42486500000,3540.00
"Kepler-1500 b",1.08000000,,15.03301050000,6033.00
"Kepler-1646 b",1.82000000,,4.49000000000,
"Kepler-191 d",2.26000000,,5.94504101700,5275.00
"Kepler-561 c",2.46900000,,5.35016198300,5479.00
"K2-119 b",2.16000000,,7.72850000000,
"Kepler-357 d",3.38000000,,49.50049520000,5033.00
"Kepler-389 b",1.84000000,,3.24417541000,5094.00
"Kepler-946 b",2.41000000,,11.79161234000,5619.00
"Kepler-1754 b",2.20000000,,8.19593235000,4723.00
"Kepler-1678 b",3.33000000,,147.97391000000,5578.00
"Kepler-1678 b",3.30422249,,147.97400000000,5754.00
"Kepler-267 d",2.31000000,,28.46462622000,3973.00
"K2-83 c",1.48300000,,9.99767000000,3910.00
"Kepler-529 d",1.61000000,,35.86573060000,6248.00
"Kepler-129 c",2.52200000,,82.19080000000,5705.33
"Kepler-1263 b",1.14000000,,4.55139967000,5310.00
"Kepler-1234 b",2.87000000,,11.94014029000,5072.00
"Kepler-1468 b",1.73000000,,8.23984869000,5893.00
"Kepler-724 b",3.63000000,,3.31494633800,5609.00
"Kepler-57 b",2.91000000,,5.72932862400,5324.00
"Kepler-760 b",4.02000000,,8.70419416000,5423.00
"Kepler-1523 b",1.55000000,,0.93875077000,5825.00
"Kepler-1858 b",2.42168247,,88.07160187000,4939.00
"Kepler-437 b",1.56000000,,66.65045210000,4550.00
"Kepler-84 d",1.30000000,,4.22451369000,6028.00
"Kepler-1871 b",2.30000000,,1.95270910000,5659.00
"Kepler-33 c",2.60000000,0.39000000,13.17600000000,
"Kepler-1098 b",1.13000000,,2.54307285500,5753.00
"Kepler-1434 b",1.11000000,,8.05333618000,6291.00
"Kepler-36 b",1.21000000,,13.84943000000,5973.00
"Kepler-1362 b",2.60000000,,136.20562600000,4857.00
"Kepler-857 b",6.10000000,,85.35172000000,5638.00
"Kepler-154 d",3.84000000,,20.54981883000,5769.00
"Kepler-212 c",2.74000000,,31.80517400000,5852.00
"Kepler-906 b",2.11400000,,41.69799760000,5956.00
"Kepler-282 b",1.32700000,,9.22068890000,5656.00
"KIC 9663113 b",5.00000000,,572.39790000000,6081.00
"Kepler-638 b",3.18000000,,6.07972888000,5446.00
"Kepler-1857 b",1.50000000,,8.94343618000,6074.00
"Kepler-1743 b",1.59887007,,7.64971017800,5855.00
"Kepler-302 b",4.06000000,,30.18410400000,5740.00
"Kepler-359 c",5.94000000,,57.68991180000,6090.00
"Kepler-253 c",2.70000000,,10.28192877000,5216.00
"Kepler-250 d",2.23000000,,17.64830992000,5162.00
"Kepler-329 c",2.06000000,,18.68480570000,4045.00
"Kepler-178 b",2.83000000,,9.57666498000,5675.00
"Kepler-233 c",2.80000000,,60.41861370000,5261.00
"Kepler-1274 b",1.42000000,,6.98141327000,6054.00
"Kepler-1570 b",2.54000000,,26.54872940000,5456.00
"Kepler-1708 b",9.96000000,1462.01067220,737.11310000000,6157.00
"Kepler-354 b",1.55000000,,5.47663000000,4612.00
"Kepler-310 b",1.18900000,,13.93072278000,5451.00
"Kepler-1806 b",2.05000000,,9.03322647000,5311.00
"Kepler-248 c",4.22000000,,16.23946714000,5130.00
"Kepler-1394 b",1.39000000,,3.93766373000,6481.00
"Kepler-197 b",1.07000000,,5.59931973000,6004.00
"Kepler-1300 b",1.06000000,,22.24190920000,6263.00
"Kepler-342 d",2.67900000,,39.45715220000,6272.00
"Kepler-281 d",5.93747806,,148.27200320000,5717.00
"K2-75 c",2.77000000,,18.31100000000,5995.00
"Kepler-192 b",2.29000000,,9.92673300000,5524.00
"Kepler-1799 b",4.12801189,,11.92969990000,5831.00
"Kepler-362 b",0.84000000,,10.32738017000,5776.00
"Kepler-1604 b",1.41000000,,0.68368425600,4976.00
"Kepler-46 d",2.17000000,,6.76652078000,5149.00
"Kepler-46 b",8.80000000,,33.60122066000,5232.00
"Kepler-708 b",2.87000000,,3.16789193800,5895.00
"Kepler-223 e",31.46000000,,19.72408910000,5825.00
"Kepler-1963 b",0.83000000,,1.96227924000,5726.00
"Kepler-449 b",1.80000000,,12.58250000000,5552.00
"Kepler-647 c",2.70000000,,29.66629667000,5955.00
"Kepler-126 c",1.56000000,,21.86967617000,6239.00
"Kepler-227 c",3.10000000,,54.41846400000,5850.00
"Kepler-607 c",2.98000000,,39.67696170000,5244.00
"Kepler-735 b",2.95000000,,11.51516988000,5107.00
"Kepler-1388 d",2.63000000,,20.96000000000,
"Kepler-302 b",2.80000000,,30.18376000000,5952.00
"Kepler-721 b",2.68000000,,5.39202690300,5198.00
"Kepler-555 b",2.22000000,,16.21775407000,5834.00
"Kepler-350 b",1.50000000,,11.18961000000,6217.00
"Kepler-1932 b",1.27000000,,0.52417580300,5278.00
"Kepler-442 b",1.56000000,,112.30683900000,4569.00
"Kepler-220 e",1.18000000,,45.90403000000,4689.00
"Kepler-1838 b",1.14000000,,12.14692791000,6006.00
"K2-181 b",2.80000000,,6.89428700000,
"Kepler-28 c",2.06000000,,8.99000000000,
"Kepler-375 c",3.02000000,,19.98661570000,5543.00
"Kepler-128 b",1.20000000,,15.09200000000,6072.00
"Kepler-128 b",1.42000000,,15.08964150000,6063.00
"K2-264 b",2.23100000,,5.84000200000,3660.00
"K2-240 c",1.80000000,,20.52300000000,3810.00
"Kepler-778 b",1.70000000,,3.75577000000,5278.00
"Kepler-499 b",2.10000000,,5.63252845300,5210.00
"Kepler-850 b",1.65000000,,7.19303878000,6185.00
"Kepler-850 b",1.59000000,,7.19304935000,6185.00
"Kepler-1751 b",1.79000000,,7.01773000000,6066.00
"Kepler-301 b",1.28000000,,2.50855328600,5814.00
"Kepler-301 b",1.33000000,,2.50855409500,5814.00
"Kepler-847 b",1.18000000,,2.34323189500,4940.00
"Kepler-95 b",2.78000000,,11.52306300000,5714.00
"Kepler-95 b",3.11500000,,11.52306995300,5654.00
"Kepler-843 b",2.29000000,,2.05387982100,5868.00
"K2-324 b",2.43000000,,3.26200000000,3752.00
"Kepler-1860 b",0.89000000,,12.73726137000,5650.00
"Kepler-392 b",1.00000000,,5.34185300000,5938.00
"Kepler-185 b",1.28000000,,1.63291600000,5174.00
"Kepler-185 b",1.17000000,,1.63290000000,5208.00
"Kepler-1855 b",1.02000000,,0.72731500000,3716.00
"Kepler-406 b",1.50000000,,2.42630770000,5538.00
"Kepler-1275 b",1.22000000,,3.65695300000,6269.00
"Kepler-1858 b",2.27000000,,88.07126960000,5126.00
"Kepler-1276 b",1.18000000,,12.57144000000,6482.00
"Kepler-175 c",3.22000000,,34.03505590000,6063.00
"Kepler-1280 b",2.83600000,,66.55790570000,6137.00
"Kepler-180 b",1.32000000,,13.81731817000,5610.00
"Kepler-140 b",1.35000000,,3.25427405400,6167.00
"Kepler-182 b",2.73000000,,9.82578435000,6215.00
"Kepler-1687 b",1.50000000,,5.77957133000,4102.00
"Kepler-186 e",1.39000000,,22.40700000000,3820.00
"Kepler-186 e",1.26000000,,22.40777444000,3761.00
"Kepler-1287 b",1.48000000,,11.47685909000,6032.00
"Kepler-1289 b",1.52000000,,7.99019627000,6080.00
"Kepler-512 b",2.32900000,,34.43587975000,6051.00
"Kepler-512 b",2.30000000,,34.43576000000,6125.00
"Kepler-1293 b",1.31400000,,5.57654784000,6219.00
"Kepler-190 c",1.46000000,,3.76304236100,5239.00
"Kepler-1300 b",1.37000000,,22.24138000000,6266.00
"Kepler-1301 b",1.41000000,,9.08237046000,5354.00
"Kepler-1302 b",1.94000000,,8.83929462000,5330.00
"Kepler-132 c",1.24000000,,6.41490515000,5921.00
"Kepler-132 c",1.24000000,,6.41490515000,5921.00
"Kepler-1304 b",2.31000000,,16.12888530000,5295.00
"Kepler-1306 b",1.76000000,,16.29595382000,5796.00
"Kepler-137 b",1.69000000,,8.43639364000,5268.00
"Kepler-198 c",2.91000000,,49.56740850000,5569.00
"Kepler-398 b",0.97000000,,4.08141149100,4494.00
"Kepler-249 c",1.57000000,,7.11372600000,3803.00
"Kepler-83 b",2.37000000,,9.77045194000,3893.00
"Kepler-1639 b",2.50000000,,9.87848200000,6495.00
"Kepler-176 c",2.64000000,,12.75934834000,5229.00
"Kepler-719 b",7.30000000,,5.00731777900,5861.00
"Kepler-559 b",4.17000000,,17.58752333000,5602.00
"Kepler-187 c",2.67000000,,10.64026300000,6105.00
"Kepler-250 c",2.30000000,,7.15681600000,5099.00
"Kepler-188 c",2.89200000,,5.99653499700,5706.00
"Kepler-145 c",4.32000000,79.40000000,42.88200000000,
"Kepler-266 b",2.48000000,,6.61833000000,5885.00
"Kepler-624 b",2.05000000,,14.58649607000,6157.00
"KIC 10525077 b",5.50000000,,854.08300000000,6091.00
"Kepler-585 b",2.83000000,,2.75235975300,5593.00
"Kepler-1470 b",1.07000000,,16.29509030000,4961.00
"Kepler-42 d",2.44000000,,1.86511302000,3203.00
"Kepler-1265 b",1.35000000,,6.49441289000,4630.00
"Kepler-757 b",0.95000000,,1.02267882100,5559.00
"CoRoT-28 b",10.70459500,152.87623000,5.20851000000,5150.00
"Kepler-1250 b",2.19000000,,2.60754383400,6173.00
"Kepler-1363 b",1.25000000,,2.94194094000,4839.00
"Kepler-531 b",2.77000000,,29.88485741000,4883.00
"Kepler-849 b",8.08167508,298.75870258,394.62508000000,5950.00
"Kepler-219 b",2.64000000,,4.58546682300,5778.00
"Kepler-680 b",1.88000000,,3.68993800000,5853.00
"Kepler-960 b",2.29000000,,3.12686223000,4755.00
"Kepler-272 c",1.79000000,,6.05734200000,5297.00
"Kepler-615 b",1.36000000,,10.35584657000,4523.00
"EPIC 206215704 b",2.00000000,,2.25558000000,
"Kepler-1759 b",0.90377910,,3.72023010300,5017.00
"Kepler-1676 b",1.88000000,,29.92205802000,6122.00
"Kepler-1097 b",2.95000000,,187.74660600000,5303.00
"Kepler-1933 b",2.24000000,,4.94328533000,5759.00
"Kepler-769 c",1.48000000,,15.98701740000,6225.00
"Kepler-773 b",1.43000000,,3.74910006100,5850.00
"Kepler-237 c",2.29000000,,8.10361300000,4833.00
"Kepler-893 b",3.19000000,,6.33855761000,6108.00
"Kepler-121 b",2.47000000,,3.17741441800,5316.00
"Kepler-1361 b",0.83800000,,3.57554956000,5037.00
"Kepler-178 b",2.90000000,,9.57671500000,5674.00
"Kepler-1716 b",2.30000000,,35.58355458000,4741.00
"Kepler-1857 b",1.73500000,,8.94343618000,5925.00
"Kepler-1925 b",1.63000000,,46.71693440000,6003.00
"Kepler-1054 b",2.68000000,,4.30655689000,5909.00
"Kepler-1014 b",2.21000000,,16.57110363000,5484.00
"Kepler-1129 b",2.98000000,,24.33978040000,6240.00
"Kepler-287 b",2.40000000,,20.34234237000,5800.00
"Kepler-154 f",1.50000000,,9.91935684000,5769.00
"Kepler-1048 b",1.67000000,,6.92102900000,4557.00
"Kepler-49 b",2.18000000,,7.20349407000,3816.00
"Kepler-293 b",3.00000000,,19.25405306000,5798.00
"Kepler-1077 b",2.50000000,,34.35173000000,6074.00
"Kepler-299 e",1.81300000,,38.28563380000,5678.00
"Kepler-998 b",2.32000000,,5.65377733000,6058.00
"Kepler-1780 b",3.60600667,,109.44499970000,5403.00
"Kepler-285 c",1.21000000,,6.18670882000,5114.00
"Kepler-1484 b",2.11000000,,30.45491360000,5730.00
"Kepler-1103 b",2.04000000,,19.79191978000,6277.00
"Kepler-1321 b",4.92000000,,11.12830484000,4094.00
"Kepler-1023 b",5.14000000,,62.13859790000,5123.00
"Kepler-1328 b",1.05000000,,4.52157700000,5927.00
"Kepler-299 e",1.77000000,,38.28563380000,5616.00
"Kepler-11 b",1.97000000,4.30000000,10.30375000000,5680.00
"Kepler-1571 b",1.52000000,,3.38555488000,6297.00
"Kepler-1177 b",1.99000000,,106.24754700000,5968.00
"Kepler-363 c",1.41000000,,7.54233911000,5681.00
"Kepler-781 b",2.72000000,,13.21407320000,5330.00
"K2-280 b",5.55493874,,19.89464100000,5767.00
"Kepler-1060 b",2.39000000,,46.87793670000,5790.00
"Kepler-1032 b",1.53000000,,3.29011795300,4484.00
"Kepler-52 d",1.80000000,,36.44519820000,3898.00
"Kepler-325 d",2.79000000,,38.71518500000,5752.00
"Kepler-644 b",3.07000000,,3.17391403700,6432.00
"Kepler-997 b",1.34500000,,2.70730671600,6059.00
"Kepler-804 b",1.93800000,,14.37457351000,5705.00
"Kepler-801 b",1.55000000,,11.41928253000,3822.00
"Kepler-1719 b",3.47000000,,6.14955299000,5687.00
"Kepler-170 b",3.20000000,,7.93059200000,5679.00
"Kepler-616 b",2.48000000,,9.99761851000,6004.00
"Kepler-1626 b",1.23000000,,4.13962966000,6517.00
"Kepler-294 c",2.70500000,,6.62643626000,5513.00
"Kepler-160 b",1.89000000,,4.30938197800,5541.00
"Kepler-729 b",3.97000000,,3.16635371400,6007.00
"Kepler-162 c",3.03000000,,19.44635500000,5816.00
"Kepler-27 b",5.72000000,,15.33524400000,5399.00
"Kepler-151 b",3.01000000,,15.22895698000,5355.00
"Kepler-1467 b",2.99000000,,47.05690430000,5290.00
"Kepler-658 b",1.63000000,,1.28707676200,4103.00
"Kepler-248 c",4.53000000,,16.23952000000,5190.00
"Kepler-274 c",1.95000000,,33.19810540000,6020.00
"Kepler-402 c",1.60000000,,6.12481814000,6522.00
"Kepler-981 b",2.27000000,,4.46975773600,5988.00
"Kepler-1179 b",1.32000000,,2.68505749200,5212.00
"Kepler-1185 b",1.44000000,,104.35189760000,5754.00
"Kepler-1597 b",0.89000000,,2.94648935000,6481.00
"Kepler-305 c",3.21000000,,8.29084167000,5103.00
"Kepler-1143 b",1.68000000,,2.88890443900,4895.00
"Kepler-990 c",1.31000000,,0.53835430800,5953.00
"Kepler-191 b",1.34000000,,9.93963200000,5282.00
"Kepler-1909 b",0.96000000,,2.39162484000,4935.00
"Kepler-846 b",2.08000000,,19.80787763000,5775.00
"Kepler-1074 b",1.12000000,,5.94565516000,3974.00
"Kepler-309 c",3.10000000,,105.35859640000,4736.00
"Kepler-1023 b",2.78000000,,62.13877140000,5576.00
"Kepler-1918 b",2.29763023,,47.05640030000,5889.00
"Kepler-60 c",2.40000000,,8.91935000000,6180.00
"Kepler-1677 b",2.67000000,,22.06402000000,6232.00
"Kepler-220 e",1.25000000,,45.90275660000,4591.00
"Kepler-1542 d",1.01900000,,5.99273738000,5545.00
"Kepler-815 b",4.11000000,,8.57503552000,5028.00
"Kepler-1418 b",1.32000000,,22.47644250000,4560.00
"Kepler-1263 b",1.14000000,,4.55139967000,5310.00
"Kepler-338 c",2.37000000,,24.31113990000,5923.00
"Kepler-542 b",1.80000000,,13.14497566000,5696.00
"Kepler-261 c",2.17000000,,24.57081569000,5144.00
"Kepler-437 b",1.37000000,,66.65054820000,4427.00
"Kepler-1682 b",3.47000000,,14.83339324000,5776.00
"Kepler-1230 b",2.85000000,,9.95661537000,6165.00
"Kepler-511 c",3.13000000,,26.62941953000,5866.00
"Kepler-1609 b",2.22000000,,114.34219000000,6132.00
"Kepler-997 b",1.36000000,,2.70730671600,6150.00
"K2-89 b",0.61700000,,1.09596200000,
"Kepler-106 c",2.35000000,,13.57076622000,5881.00
"Kepler-836 b",2.60000000,,11.36113254000,6244.00
"Kepler-833 b",1.89000000,,18.75444000000,4373.00
"Kepler-832 b",2.06000000,,7.13969410000,5596.00
"TIC 172900988 b",11.20000000,869.70000000,198.85600000000,6050.00
"HD 137496 b",1.31000000,4.04000000,1.62116000000,5799.00
"Kepler-826 b",0.89000000,,4.48758907000,5977.00
"Kepler-824 b",1.87000000,,4.51436633000,6035.00
"Kepler-823 b",2.28000000,,4.16811839000,5689.00
"Kepler-819 b",2.76000000,,33.19956480000,5279.00
"Kepler-819 b",2.85000000,,33.19963550000,5102.00
"Kepler-1322 b",1.48000000,,0.96286738200,5693.00
"Kepler-1322 b",1.50000000,,0.96286820000,5720.00
"Kepler-1324 b",1.71000000,,4.11584467900,4827.00
"Kepler-1327 b",1.90000000,,14.88801098000,6143.00
"Kepler-1328 b",1.33400000,,4.52158888000,5597.00
"Kepler-403 b",1.09000000,,7.03144308000,6086.00
"Kepler-208 c",1.39000000,,7.46662300000,6092.00
"Kepler-1317 b",1.51000000,,0.56887442700,5216.00
"Kepler-1319 b",0.67000000,,2.88676264500,3400.00
"Kepler-203 d",1.37000000,,11.32977062000,5821.00
"Kepler-1320 b",1.52000000,,0.86838635400,4792.00
"Kepler-1330 b",1.98000000,,10.10773789000,5480.00
"Kepler-1332 b",1.32000000,,11.87457664000,5523.00
"Kepler-1332 b",1.27000000,,11.87457800000,5642.00
"Kepler-1334 b",2.31000000,,15.64591713000,5896.00
"Kepler-1337 b",2.47000000,,24.40043780000,4583.00
"Kepler-1337 b",2.42000000,,24.40025490000,4583.00
"Kepler-1338 b",1.07600000,,0.93511805700,5834.00
"Kepler-1339 b",0.74000000,,1.34155642000,5779.00
"Kepler-1340 b",0.94000000,,0.66502510000,5931.00
"Kepler-1690 b",2.51000000,,234.63537900000,5735.00
"Kepler-511 c",2.94000000,,26.62946276000,5951.00
"Kepler-215 c",1.53000000,,14.66719270000,5741.00
"Kepler-1875 b",2.01000000,,34.45842310000,6150.00
"Kepler-1345 b",2.36000000,,44.61695570000,6449.00
"Kepler-1349 b",0.69000000,,2.12823928000,5998.00
"Kepler-1350 b",2.13000000,,4.49686040000,3698.00
"Kepler-1691 b",1.74000000,,3.84822130000,6362.00
"Kepler-1877 b",0.56800000,,2.37752807000,5575.00
"Kepler-521 b",3.55900000,,22.20813214000,6563.00
"Kepler-224 e",2.00000000,,18.64351600000,5195.00
"Kepler-462 c",6.00000000,,207.58272340000,7717.00
"Kepler-1878 b",2.92019781,,4.44587993600,5918.00
"Kepler-1358 b",1.16000000,,7.06317341000,5305.00
"Kepler-1359 b",3.24000000,,59.49709520000,4817.00
"Kepler-1359 b",3.24000000,,59.49709520000,4817.00
"Kepler-1361 b",0.82000000,,3.57554700000,5122.00
"Kepler-1642 c",4.87000000,,6.65138020000,5254.00
"Kepler-1642 c",4.81000000,,6.65131890000,5254.00
"Kepler-190 b",1.56000000,,2.01999900000,5106.00
"Kepler-214 c",1.98000000,,28.77958130000,6032.00
"Kepler-214 c",1.83000000,,28.77958130000,6332.00
"Kepler-1388 e",2.09000000,,37.63270840000,3903.00
"Kepler-648 b",3.22000000,,17.42117490000,5741.00
"Kepler-177 c",7.30000000,13.50000000,49.41200000000,
"Kepler-1542 e",0.93200000,,5.10115756000,5545.00
"Kepler-1600 b",3.15000000,,386.37054800000,5303.00
"Kepler-650 b",2.96000000,,3.03214558800,5849.00
"Kepler-215 d",2.82000000,,30.86431000000,5922.00
"Kepler-36 b",1.50000000,3.90000000,13.84800000000,
"Kepler-1636 b",3.89300000,,425.47785000000,5726.00
"Kepler-213 c",2.22000000,,4.82296931800,5736.00
"Kepler-1872 b",2.64000000,,3.82590987000,5223.00
"CoRoT-8 b",7.98080800,68.65128000,6.21229000000,5080.00
"Kepler-717 b",2.73000000,,4.40840023000,6007.00
"Kepler-652 b",2.40300000,,4.18200253100,5393.00
"Kepler-258 b",4.18000000,,13.19720694000,4954.00
"Kepler-1219 b",3.21000000,,16.10474503000,5822.00
"Kepler-168 c",3.71000000,,13.19320920000,6364.00
"Kepler-461 b",2.69000000,,8.31378305900,5900.00
"Kepler-113 c",2.54000000,,8.92507636900,4591.00
"Kepler-1954 b",1.34000000,,5.88346916000,5835.00
"Kepler-930 b",2.19000000,,71.45231670000,6148.00
"Kepler-1280 b",1.66000000,,66.55790570000,6273.00
"K2-190 b",0.91000000,,10.10160000000,
"Kepler-1542 c",0.70000000,,2.89223998000,5574.00
"Kepler-617 b",1.27000000,,1.68269614800,3678.00
"Kepler-1619 b",0.76000000,,23.62259130000,5852.00
"Kepler-961 b",2.54000000,,16.87725775000,5497.00
"Kepler-690 b",5.56000000,,7.74809437400,5918.00
"Kepler-1127 b",1.33000000,,5.12333800000,5545.00
"Kepler-267 b",2.12000000,,3.35373033300,3807.00
"Kepler-1351 b",0.60000000,,0.91614076800,4374.00
"Kepler-1740 b",3.75000000,,8.17242018000,5993.00
"Kepler-206 b",1.32000000,,7.78199862000,5762.00
"Kepler-853 b",1.25000000,,7.16892463000,6343.00
"Kepler-663 b",2.70000000,,4.99678284000,5339.00
"Kepler-169 d",1.48000000,,8.34818817000,5046.00
"Kepler-244 d",2.31000000,,20.05040100000,5554.00
"Kepler-1273 b",2.59000000,,28.62565300000,5774.00
"Kepler-1952 b",1.29000000,,27.21113850000,5973.00
"Kepler-744 b",1.62000000,,12.06222962000,5547.00
"Kepler-230 c",2.19000000,,91.77221000000,5328.00
"Kepler-225 c",1.81000000,,18.79419535000,3682.00
"Kepler-373 b",1.47000000,,5.53532955000,5595.00
"Kepler-1360 b",2.60000000,,40.52797000000,6182.00
"Kepler-175 b",2.56000000,,11.90351500000,6064.00
"Kepler-229 b",2.65000000,,6.25296224900,5031.00
"Kepler-1268 b",2.41000000,,40.99050020000,5842.00
"Kepler-1315 c",1.72000000,,6.56606842000,4818.00
"Kepler-173 b",1.48900000,,4.26374847000,5941.00
"Kepler-11 e",4.19000000,8.00000000,31.99960000000,5663.00
"Kepler-445 c",2.09000000,,4.87122221500,3327.00
"Kepler-11 d",3.43000000,6.10000000,22.68719000000,5680.00
"Kepler-220 e",1.32100000,,45.90275660000,4665.00
"Kepler-390 c",0.81000000,,13.06004220000,5168.00
"Kepler-131 c",0.84000000,,25.51704000000,5687.00
"Kepler-1458 b",2.93000000,,47.98727640000,5641.00
"Kepler-239 b",2.36000000,,11.76305946000,4980.00
"Kepler-1559 b",0.70000000,,0.97191542800,5406.00
"Kepler-81 b",1.98000000,,5.95489729300,3896.00
"Kepler-1771 b",2.50000000,,88.64423640000,5861.00
"Kepler-148 b",1.87000000,,1.72936646700,5271.00
"Kepler-912 b",2.00000000,,2.53475627300,5662.00
"Kepler-240 c",2.30000000,,7.95355717000,4988.00
"Kepler-336 c",1.42000000,,9.59993139000,6029.00
"Kepler-1159 b",1.82000000,,22.70816791000,6170.00
"Kepler-1958 b",1.65000000,,9.32867332000,5733.00
"Kepler-1890 b",0.72600000,,4.82052932000,6130.00
"Kepler-101 b",5.64000000,,3.48768877600,5576.00
"Kepler-298 c",1.93000000,,22.92881000000,4465.00
"Kepler-374 b",1.55000000,,1.89783401800,5730.00
"Kepler-1534 b",1.92000000,,5.71668787000,5638.00
"Kepler-256 c",1.79000000,,3.38801185400,5936.00
"Kepler-83 b",2.83000000,,9.77051300000,4648.00
"Kepler-977 b",2.65000000,,26.85323647000,5329.00
"Kepler-1384 b",2.21000000,,15.36262753000,5011.00
"Kepler-1264 b",1.18000000,,0.96852602300,5791.00
"Kepler-1753 b",2.27000000,,16.00454026000,5178.00
"Kepler-1093 c",2.08000000,,89.72229200000,6429.00
"Kepler-1389 b",1.64000000,,99.25095000000,5083.00
"Kepler-296 b",1.01000000,,3.62138700000,3517.00
"Kepler-1840 b",2.34000000,,131.18792100000,4898.00
"K2-292 b",2.63000000,24.50000000,16.98410000000,5725.00
"Kepler-1103 b",2.58000000,,19.79193890000,6285.00
"Kepler-1156 b",1.25000000,,11.89520511000,6061.00
"Kepler-1873 b",1.33000000,,0.55884123400,5151.00
"Kepler-230 c",2.13000000,,91.77221000000,5588.00
"Kepler-679 b",2.66000000,,12.39356510000,5557.00
"Kepler-238 d",3.50200000,,13.23356008000,5800.00
"Kepler-1039 b",1.46000000,,0.93488424200,4870.00
"Kepler-394 c",1.82000000,,12.13065293000,6122.00
"Kepler-1249 b",2.38000000,,24.33471270000,6202.00
"Kepler-1172 b",4.53000000,,26.02033290000,5624.00
"Kepler-809 b",2.96000000,,55.63934000000,5949.00
"Kepler-284 b",2.44000000,,12.69902995000,5614.00
"Kepler-808 b",1.10000000,,0.63133235300,4441.00
"Kepler-1743 b",1.43000000,,7.64970832000,5855.00
"Kepler-1743 b",1.47000000,,7.64951000000,5721.00
"Kepler-814 b",1.78000000,,6.14698510000,6341.00
"Kepler-286 b",1.37000000,,1.79632438900,5970.00
"Kepler-803 b",3.20000000,,50.28578000000,5625.00
"Kepler-802 b",3.46000000,,40.05874730000,5674.00
"Kepler-801 b",1.48000000,,11.41926141000,3823.00
"Kepler-799 b",7.54000000,,133.46052350000,6063.00
"Kepler-799 b",11.21000000,,133.46099900000,5588.00
"Kepler-281 c",5.39000000,,36.33730238000,5717.00
"Kepler-56 c",11.34000000,,21.40549010000,4840.00
"Kepler-278 b",4.07000000,,30.16054600000,4991.00
"Kepler-796 b",2.18000000,,6.40087618000,5353.00
"Kepler-525 b",3.64000000,,18.68404933000,5546.00
"Kepler-1881 b",2.58000000,,159.38805100000,5418.00
"Kepler-1881 b",2.98104391,,159.39399720000,5135.00
"Kepler-446 b",2.61000000,,1.56541284700,3485.00
"Kepler-1364 b",1.70000000,,13.32191000000,7007.00
"Kepler-235 c",1.22000000,,7.82501206000,3887.00
"Kepler-1883 b",3.23000000,,103.42718800000,6194.00
"Kepler-1372 b",1.12000000,,1.31156130000,5870.00
"Kepler-236 b",1.53000000,,8.29559431000,3750.00
"Kepler-236 b",1.53000000,,8.29559431000,3750.00
"Kepler-1376 b",1.06000000,,5.30877400000,5880.00
"Kepler-239 c",2.51000000,,56.22809800000,4914.00
"Kepler-1379 b",1.34000000,,0.88183940000,5068.00
"Kepler-1884 b",1.39000000,,8.98810000000,5996.00
"Kepler-1380 b",1.34000000,,10.31082450000,5708.00
"Kepler-1381 b",2.25000000,,25.38426860000,5747.00
"Kepler-245 c",2.36000000,,17.46085263000,5174.00
"Kepler-414 c",2.73000000,,7.17071038100,5497.00
"Kepler-142 c",2.45900000,,4.76170525900,5759.00
"Kepler-246 c",1.45300000,,11.18714042000,5088.00
"Kepler-54 c",1.29000000,,12.07134205000,3713.00
"Kepler-26 e",1.92000000,,46.82800000000,3853.00
"Kepler-252 b",1.37000000,,6.66834872000,4542.00
"Kepler-258 c",3.61000000,,33.65307900000,4942.00
"Kepler-532 b",2.62000000,,12.92489803000,5103.00
"Kepler-261 c",2.03800000,,24.57081569000,5121.00
"Kepler-261 c",2.17000000,,24.57078000000,5218.00
"Kepler-125 c",0.80000000,,5.77440326000,3808.00
"Kepler-755 c",1.40000000,,2.85313500000,5088.00
"Kepler-265 b",1.66000000,,6.84619299000,6299.00
"Kepler-266 c",3.83000000,,107.72157440000,5888.00
"Kepler-267 c",2.02000000,,6.87744989700,3807.00
"Kepler-269 c",2.86400000,,8.12810877000,5619.00
"Kepler-269 c",1.62000000,,8.12810877000,5831.00
"Kepler-206 d",0.95000000,,23.44323530000,5762.00
"Kepler-206 d",1.29000000,,23.44337480000,5762.00
"Kepler-352 b",0.89000000,,10.05545337000,5238.00
"Kepler-729 b",3.97000000,,3.16635371400,6007.00
"Kepler-49 b",2.72000000,,7.20379450000,3974.00
"Kepler-612 b",2.84000000,,3.72215641300,5693.00
"Kepler-31 b",5.28000000,,20.86021267000,6505.00
"Kepler-732 b",2.08000000,,9.46781404800,3581.00
"Kepler-39 b",14.77000000,,21.08719422000,6266.00
"Kepler-651 b",2.37000000,,21.38521506000,5522.00
"Kepler-217 b",1.81000000,,5.37493491000,6765.00
"Kepler-217 b",2.30000000,,5.37485100000,6653.00
"Kepler-217 b",2.12000000,,5.37493289000,6167.00
"Kepler-218 c",2.97000000,,44.69950400000,5497.00
"Kepler-1666 b",2.40000000,,25.84749580000,6297.00
